employee_id,age,gender,education_level,experience_years,job_role,company_type,working_hours_per_day,projects_handled,overtime_hours,work_pressure_score,deadline_frequency,work_life_balance,remote_work,team_size,manager_support,job_satisfaction,mental_fatigue_score,stress_level,sleep_hours,physical_activity,health_issues,burnout_score
12274,43,Male,Bachelor,22,Software Engineer,MNC,9,1,16,4,Medium,5,Yes,13,4,4,6.4,4,7.2,Yes,Yes,0.167
12275,47,Male,Bachelor,8,HR Executive,Corporate,9,6,27,3,High,2,Yes,4,5,2,0.2,1,6.9,No,Yes,0.035
12276,33,Female,Master,13,Project Manager,MNC,11,5,21,9,Low,3,No,13,4,4,7.0,4,5.4,No,Yes,0.801
12277,38,Female,Bachelor,3,Software Engineer,Corporate,9,2,12,5,Medium,3,Yes,18,5,5,1.8,5,7.4,Yes,No,0.198
12278,35,Male,Master,19,Project Manager,Startup,9,4,15,9,Low,4,No,4,3,1,6.8,4,5.9,Yes,Yes,0.902
12279,35,Female,Master,27,ML Engineer,MNC,10,5,19,10,High,2,No,18,5,4,0.1,2,6.4,No,No,0.389
12280,55,Male,Master,13,HR Executive,Corporate,11,6,19,6,Medium,4,Yes,10,1,4,3.1,1,4.9,Yes,Yes,0.497
12281,41,Female,Bachelor,33,HR Executive,Corporate,9,6,16,9,Medium,2,No,7,3,1,5.2,5,5.7,Yes,No,0.888
12282,32,Female,Bachelor,12,Data Analyst,Startup,7,5,4,1,Medium,2,No,10,2,5,3.3,1,6.6,No,No,0.0
12283,37,Male,Master,30,HR Executive,Startup,10,1,8,4,Low,1,No,16,2,5,6.9,5,6.4,No,Yes,0.699
12284,52,Male,Bachelor,32,Software Engineer,MNC,11,2,21,4,High,4,Yes,16,2,5,5.2,1,5.9,No,No,0.306
12285,27,Male,Master,27,Software Engineer,MNC,8,5,23,10,Low,2,No,7,1,4,9.6,2,6.4,No,No,0.959
12286,40,Male,Master,24,Software Engineer,Corporate,6,4,26,10,Low,2,No,12,2,4,3.6,2,7.5,No,Yes,0.383
12287,58,Male,Bachelor,31,ML Engineer,MNC,11,4,3,6,Medium,3,Yes,17,5,5,7.2,5,6.3,No,No,0.709
12288,25,Female,Master,8,HR Executive,Startup,10,3,8,10,High,1,No,15,1,4,8.4,3,6.5,No,Yes,1.0
12289,25,Female,Bachelor,27,HR Executive,MNC,9,4,15,1,High,3,Yes,11,4,3,2.5,1,7.3,No,Yes,0.0
12290,41,Male,Bachelor,30,Software Engineer,MNC,10,5,6,10,Medium,4,Yes,11,1,4,7.5,3,7.9,Yes,No,0.795
12291,31,Male,PhD,16,Data Analyst,Corporate,6,5,13,5,High,4,No,11,1,5,3.9,4,6.6,Yes,No,0.242
12292,45,Male,PhD,22,Data Analyst,Startup,6,4,13,3,Medium,2,No,7,4,2,1.3,2,8.3,No,No,0.0
12293,56,Female,Master,12,HR Executive,Corporate,11,1,6,1,Medium,5,Yes,8,5,5,0.0,1,5.9,No,No,0.0
12294,47,Male,PhD,9,HR Executive,Startup,9,2,23,6,High,3,No,12,3,2,7.4,2,5.5,Yes,Yes,0.559
12295,58,Male,Master,15,Project Manager,Startup,9,6,15,3,High,4,No,12,4,4,1.9,4,7.3,No,Yes,0.139
12296,59,Female,Bachelor,5,HR Executive,Corporate,7,5,17,4,High,2,No,8,1,4,0.5,5,5.2,Yes,Yes,0.337
12297,42,Female,Bachelor,10,Software Engineer,MNC,6,4,27,9,High,2,No,3,2,2,5.0,1,8.1,No,No,0.464
12298,42,Female,PhD,2,ML Engineer,Corporate,9,6,5,2,Low,3,Yes,15,4,5,3.5,1,6.0,Yes,No,0.0
12299,31,Female,Bachelor,27,HR Executive,MNC,6,4,6,1,Medium,2,Yes,10,4,1,6.9,1,7.3,No,No,0.079
12300,59,Male,Master,14,HR Executive,Corporate,7,5,18,10,Medium,1,No,15,3,1,1.1,5,6.8,No,No,0.668
12301,25,Female,Master,12,Software Engineer,Corporate,8,3,7,6,Medium,5,Yes,8,1,5,1.3,2,4.7,Yes,Yes,0.056
12302,41,Female,Master,16,Project Manager,MNC,6,2,0,1,Medium,3,Yes,14,2,4,4.0,5,7.3,No,No,0.136
12303,38,Male,Bachelor,6,HR Executive,MNC,7,5,16,1,Low,3,Yes,17,2,2,5.2,2,7.7,Yes,Yes,0.139
12304,28,Male,Bachelor,27,Data Analyst,MNC,7,6,25,7,High,3,No,10,3,2,8.2,1,8.4,Yes,Yes,0.501
12305,25,Male,Bachelor,12,Data Analyst,Corporate,7,4,18,2,High,2,Yes,13,2,5,5.9,5,6.2,Yes,No,0.363
12306,50,Female,Master,16,Data Analyst,MNC,10,3,21,4,High,2,Yes,11,5,5,9.0,4,6.5,Yes,No,0.632
12307,35,Male,Master,14,ML Engineer,MNC,11,5,6,4,Medium,3,Yes,13,4,3,2.2,5,8.0,Yes,Yes,0.217
12308,24,Female,Master,27,ML Engineer,MNC,9,2,17,2,Low,3,Yes,8,4,2,6.0,2,5.6,Yes,No,0.419
12309,45,Female,Master,14,HR Executive,Startup,6,3,29,6,Low,1,Yes,17,2,3,6.6,1,5.3,No,No,0.51
12310,58,Female,Bachelor,10,HR Executive,MNC,11,6,5,10,High,4,No,19,2,4,7.3,2,5.0,Yes,No,0.839
12311,37,Male,PhD,30,HR Executive,MNC,10,4,27,2,Medium,1,No,14,2,2,9.9,3,8.4,Yes,No,0.652
12312,25,Female,Master,3,ML Engineer,MNC,6,1,20,8,High,3,Yes,4,4,5,4.7,1,5.6,Yes,Yes,0.301
12313,45,Male,Bachelor,34,HR Executive,Startup,11,2,5,4,Medium,2,No,6,2,5,3.7,4,7.5,No,No,0.411
12314,55,Male,Bachelor,33,Software Engineer,Startup,10,3,0,1,High,2,Yes,5,5,4,8.5,4,6.3,No,Yes,0.372
12315,51,Male,Master,26,Project Manager,MNC,9,5,29,7,High,3,No,4,5,1,1.8,3,5.5,Yes,Yes,0.447
12316,39,Female,PhD,9,Data Analyst,MNC,7,5,9,6,Low,4,No,7,4,3,0.4,2,8.2,Yes,No,0.031
12317,40,Female,Bachelor,29,Data Analyst,MNC,11,3,22,6,Medium,5,No,19,1,5,4.4,4,6.4,No,No,0.458
12318,52,Female,Master,19,Software Engineer,MNC,11,5,7,3,Low,5,No,18,1,2,2.5,2,6.8,No,No,0.106
12319,40,Male,Bachelor,28,HR Executive,Startup,6,3,29,10,Low,1,No,18,1,2,4.0,1,5.4,No,No,0.617
12320,40,Female,Bachelor,28,ML Engineer,MNC,7,2,6,7,High,4,No,14,5,2,9.9,5,5.8,Yes,No,0.741
12321,43,Female,Master,22,HR Executive,Startup,9,5,8,6,Medium,5,No,6,3,4,3.5,1,7.5,Yes,Yes,0.153
12322,45,Female,Master,20,HR Executive,Corporate,6,2,0,10,Medium,4,Yes,19,1,1,7.1,2,5.9,Yes,No,0.742
12323,33,Female,Master,9,Data Analyst,Startup,8,4,25,10,High,2,Yes,4,3,3,2.5,3,6.5,No,Yes,0.56
12324,51,Female,Bachelor,11,Data Analyst,Corporate,8,4,24,9,High,2,Yes,7,4,2,3.0,1,5.0,Yes,No,0.588
12325,59,Male,Bachelor,29,ML Engineer,Startup,8,4,10,3,High,4,Yes,3,5,2,2.4,4,7.9,No,Yes,0.089
12326,52,Male,Bachelor,32,Data Analyst,Startup,9,4,26,3,Medium,3,Yes,16,1,5,5.7,1,7.5,No,Yes,0.15
12327,57,Male,Bachelor,17,HR Executive,Startup,8,5,28,4,High,5,No,11,5,1,2.3,1,7.5,No,Yes,0.0
12328,40,Male,Bachelor,13,Software Engineer,MNC,11,3,2,3,High,5,No,19,4,5,7.2,1,5.2,Yes,Yes,0.288
12329,57,Female,Bachelor,21,ML Engineer,Startup,6,5,17,4,Low,2,No,14,5,4,6.8,3,6.5,No,Yes,0.262
12330,51,Male,Bachelor,20,Software Engineer,MNC,11,6,5,6,High,1,Yes,14,2,4,4.2,2,4.6,Yes,No,0.689
12331,54,Female,Bachelor,0,HR Executive,Startup,8,5,10,1,High,5,No,17,1,3,0.3,3,5.8,Yes,No,0.0
12332,39,Male,Master,14,ML Engineer,Startup,6,2,4,2,Medium,2,No,18,5,4,0.2,4,5.9,No,No,0.0
12333,49,Male,Bachelor,21,Software Engineer,Corporate,11,3,19,10,High,2,Yes,16,5,3,5.3,2,8.2,No,No,0.637
12334,32,Male,Bachelor,31,ML Engineer,Startup,9,1,3,6,Medium,4,Yes,14,5,5,8.4,4,8.5,No,Yes,0.514
12335,54,Female,Master,32,HR Executive,MNC,7,1,7,6,Low,4,No,13,4,2,6.0,2,7.0,Yes,Yes,0.382
12336,38,Female,Bachelor,22,ML Engineer,Corporate,11,3,9,1,Low,4,No,17,1,2,4.4,2,6.6,No,No,0.296
12337,27,Male,Master,1,HR Executive,Corporate,10,1,28,6,Medium,1,No,10,1,1,8.8,1,6.3,No,No,0.851
12338,25,Female,Bachelor,1,ML Engineer,Startup,8,3,2,9,High,5,No,19,2,4,2.0,1,4.6,No,No,0.243
12339,41,Male,Bachelor,28,ML Engineer,Startup,10,2,12,8,Medium,1,Yes,10,2,1,3.6,3,7.7,Yes,No,0.633
12340,48,Male,Bachelor,2,Data Analyst,Corporate,7,2,16,10,High,1,Yes,6,5,1,5.7,2,7.2,Yes,Yes,0.656
12341,36,Male,Bachelor,6,HR Executive,MNC,9,5,4,5,High,4,Yes,12,1,2,2.9,4,7.1,Yes,No,0.332
12342,27,Female,Master,28,Project Manager,Startup,11,1,7,4,High,2,No,8,1,4,10.0,1,7.7,No,Yes,0.845
12343,35,Male,PhD,22,ML Engineer,Corporate,9,3,18,6,Medium,3,No,8,5,2,4.5,4,8.2,No,No,0.495
12344,32,Male,Bachelor,15,Software Engineer,MNC,7,2,17,5,Low,2,Yes,19,3,1,0.5,1,6.1,Yes,No,0.191
12345,30,Male,Bachelor,30,Data Analyst,Startup,10,5,0,6,Medium,2,No,10,1,4,1.8,2,6.2,No,Yes,0.446
12346,47,Female,Master,33,Data Analyst,Corporate,11,1,28,10,High,2,No,15,5,2,5.3,4,8.4,Yes,Yes,0.866
12347,37,Male,Bachelor,0,ML Engineer,Corporate,8,1,3,3,Medium,2,Yes,17,5,3,5.5,3,7.2,No,No,0.241
12348,26,Female,Master,17,Project Manager,Startup,6,1,26,7,Low,1,Yes,6,3,3,9.8,3,7.9,No,Yes,0.795
12349,31,Male,Bachelor,14,Data Analyst,MNC,9,2,17,8,Medium,4,No,17,2,5,6.0,3,5.4,Yes,No,0.584
12350,24,Female,PhD,16,HR Executive,MNC,7,2,13,5,Low,4,Yes,16,5,5,6.7,1,5.8,Yes,Yes,0.13
12351,34,Male,Bachelor,9,ML Engineer,Corporate,11,1,23,5,Low,2,No,13,1,4,2.1,1,6.1,Yes,Yes,0.362
12352,51,Male,Bachelor,19,ML Engineer,MNC,10,2,10,4,High,3,No,19,2,5,1.1,3,5.8,Yes,Yes,0.193
12353,27,Female,PhD,5,Project Manager,Corporate,8,1,28,10,Low,5,No,12,2,4,6.0,4,8.0,No,Yes,0.563
12354,38,Female,Master,7,HR Executive,Startup,10,4,25,5,Medium,2,No,8,2,1,8.6,1,6.5,No,Yes,0.774
12355,40,Male,Master,33,HR Executive,MNC,8,2,27,10,Medium,2,No,8,5,3,5.9,3,8.3,Yes,Yes,0.622
12356,56,Female,Master,31,Project Manager,Startup,11,3,8,8,High,3,No,3,1,4,4.4,1,5.8,Yes,Yes,0.582
12357,47,Male,Master,3,Software Engineer,Corporate,6,2,12,5,Medium,1,Yes,7,3,1,5.8,5,4.6,No,Yes,0.81
12358,26,Male,Bachelor,19,HR Executive,Startup,6,1,25,9,High,2,Yes,6,4,3,4.7,4,5.1,Yes,No,0.689
12359,50,Male,Master,23,Software Engineer,MNC,7,3,16,1,Medium,3,No,13,4,2,1.4,2,5.4,No,No,0.0
12360,58,Female,Bachelor,23,Software Engineer,Startup,7,5,14,7,Medium,1,No,19,2,1,7.4,4,7.1,No,No,0.764
12361,41,Male,Master,25,ML Engineer,MNC,8,3,1,5,Low,1,No,9,4,2,5.3,2,5.2,Yes,No,0.516
12362,42,Female,PhD,24,ML Engineer,MNC,8,3,5,4,Low,2,Yes,5,4,5,4.0,3,6.0,Yes,Yes,0.333
12363,31,Male,Bachelor,6,Data Analyst,MNC,8,2,28,3,Low,1,No,4,5,4,5.6,1,7.7,Yes,Yes,0.04
12364,26,Female,Bachelor,9,ML Engineer,MNC,8,6,25,10,Medium,2,Yes,10,3,3,2.4,3,5.0,No,No,0.602
12365,57,Female,Bachelor,11,HR Executive,MNC,11,3,27,7,High,2,Yes,7,4,5,4.3,2,4.8,No,Yes,0.561
12366,27,Male,Bachelor,0,HR Executive,Corporate,11,3,6,2,High,4,No,7,3,1,6.2,5,6.7,No,No,0.542
12367,47,Female,PhD,24,Software Engineer,Startup,6,1,1,5,High,5,Yes,12,4,5,2.3,2,7.3,No,No,0.0
12368,25,Male,Bachelor,15,HR Executive,Corporate,7,2,23,2,Low,5,Yes,14,2,2,7.5,1,8.1,Yes,No,0.106
12369,56,Male,Bachelor,4,ML Engineer,Startup,7,1,12,7,Medium,4,Yes,19,2,2,5.2,5,7.1,Yes,No,0.466
12370,22,Male,Master,18,ML Engineer,Startup,9,2,9,6,Low,2,No,16,3,4,8.6,1,8.3,No,Yes,0.599
12371,45,Male,PhD,3,ML Engineer,Startup,7,5,15,10,Medium,3,Yes,7,3,5,8.5,5,5.5,No,Yes,0.878
12372,57,Male,Master,5,Project Manager,Corporate,7,6,8,7,Medium,1,No,7,3,3,4.9,1,5.9,Yes,No,0.563
12373,27,Female,Master,25,HR Executive,MNC,10,3,7,9,Medium,4,Yes,8,3,2,2.0,2,7.9,Yes,Yes,0.422
12374,52,Male,Master,8,Data Analyst,MNC,10,2,24,2,Low,4,Yes,17,1,1,7.4,2,7.7,No,Yes,0.412
12375,41,Female,PhD,13,HR Executive,Corporate,9,3,14,9,Medium,4,Yes,7,2,5,4.2,2,7.2,No,Yes,0.342
12376,45,Female,Master,8,HR Executive,MNC,8,3,21,7,Low,4,Yes,10,4,3,5.9,2,6.5,Yes,No,0.514
12377,46,Male,Master,14,Project Manager,Startup,9,4,26,2,Low,5,Yes,3,1,3,1.1,5,4.6,Yes,No,0.301
12378,57,Female,Bachelor,19,HR Executive,MNC,9,1,6,10,Medium,2,No,5,3,3,6.3,4,5.6,Yes,Yes,0.955
12379,42,Male,Bachelor,7,Software Engineer,MNC,6,6,21,2,Medium,4,No,17,4,3,3.7,4,5.1,No,Yes,0.11
12380,51,Female,Master,31,ML Engineer,MNC,11,2,22,4,Medium,4,Yes,6,2,2,3.3,3,4.7,No,Yes,0.42
12381,45,Female,PhD,20,ML Engineer,Startup,7,5,18,2,Low,4,Yes,4,3,4,9.8,4,7.6,Yes,No,0.521
12382,51,Female,PhD,18,Project Manager,MNC,6,6,3,1,Medium,3,Yes,19,5,5,4.3,3,5.0,No,No,0.01
12383,43,Male,PhD,28,ML Engineer,MNC,11,4,8,6,Medium,3,Yes,14,3,2,6.8,2,5.9,Yes,No,0.625
12384,49,Female,Master,30,Software Engineer,MNC,7,1,18,10,High,1,No,10,4,4,6.3,1,8.4,No,Yes,0.518
12385,28,Male,Master,5,Project Manager,Corporate,9,5,1,5,High,2,No,7,2,3,1.0,4,6.1,No,Yes,0.253
12386,56,Female,Master,3,Data Analyst,Corporate,7,5,27,3,High,4,Yes,12,3,1,7.5,4,5.1,Yes,No,0.539
12387,49,Female,Master,28,ML Engineer,MNC,8,3,28,1,Medium,1,No,11,2,3,3.2,2,7.3,Yes,No,0.172
12388,35,Female,Bachelor,2,HR Executive,Corporate,8,1,26,9,Low,1,Yes,18,1,4,8.0,2,7.7,No,No,0.833
12389,31,Female,Bachelor,0,Software Engineer,Corporate,9,4,6,8,High,2,Yes,3,5,4,6.1,4,5.6,Yes,No,0.642
12390,37,Male,PhD,14,Software Engineer,Startup,10,2,21,6,Low,3,No,17,1,1,3.2,2,7.7,No,No,0.484
12391,37,Male,Bachelor,20,ML Engineer,Corporate,8,2,18,6,High,2,No,4,5,2,3.6,4,5.6,No,Yes,0.523
12392,52,Female,PhD,30,Data Analyst,Corporate,9,4,5,4,High,1,Yes,16,1,1,7.3,1,7.3,Yes,No,0.615
12393,46,Female,Bachelor,6,HR Executive,MNC,6,3,14,2,Low,2,Yes,18,2,3,5.5,1,5.0,Yes,Yes,0.262
12394,34,Male,Master,16,Data Analyst,Startup,10,3,6,4,High,3,Yes,12,2,5,6.7,3,6.2,Yes,No,0.452
12395,27,Male,Master,18,Data Analyst,Startup,8,5,5,2,Low,1,No,14,1,2,1.6,4,6.6,Yes,Yes,0.226
12396,30,Male,Master,2,ML Engineer,Startup,9,1,0,7,Medium,2,Yes,15,4,5,7.9,1,7.4,Yes,No,0.571
12397,57,Male,Bachelor,29,HR Executive,Corporate,9,5,27,9,Medium,4,No,11,1,5,3.2,1,7.1,No,No,0.294
12398,41,Female,PhD,34,ML Engineer,MNC,6,2,13,2,Low,4,Yes,4,3,2,6.2,5,7.9,Yes,Yes,0.357
12399,39,Female,Master,28,ML Engineer,Startup,6,4,0,9,Low,2,No,17,4,3,1.1,1,5.2,No,No,0.266
12400,42,Male,Bachelor,13,Software Engineer,Startup,10,1,24,9,Medium,2,No,17,2,4,3.2,3,7.1,No,No,0.583
12401,25,Male,Master,34,ML Engineer,Corporate,11,4,5,8,Low,3,No,3,1,3,6.5,1,5.0,Yes,No,0.821
12402,54,Male,Bachelor,27,Project Manager,Startup,8,1,27,1,Medium,1,Yes,9,4,4,2.7,2,6.4,Yes,No,0.032
12403,48,Male,Bachelor,29,HR Executive,MNC,9,6,17,5,Medium,2,Yes,12,3,4,8.8,5,6.6,No,No,0.768
12404,28,Male,Bachelor,25,Software Engineer,Startup,10,2,26,10,Low,1,Yes,11,5,2,6.6,4,4.6,Yes,No,1.0
12405,27,Male,PhD,6,HR Executive,MNC,10,2,16,4,High,4,No,13,2,2,8.7,3,4.8,Yes,Yes,0.696
12406,36,Female,Master,30,Software Engineer,MNC,6,6,26,7,Low,1,No,6,4,1,4.0,1,7.9,Yes,No,0.446
12407,39,Female,Master,4,Project Manager,MNC,9,1,27,8,Medium,5,No,3,4,5,0.3,4,5.6,No,No,0.255
12408,53,Female,Bachelor,34,ML Engineer,Corporate,7,3,1,10,High,3,No,14,4,5,5.8,1,5.9,Yes,Yes,0.513
12409,32,Male,Bachelor,13,Software Engineer,Corporate,11,1,7,8,High,3,No,3,1,5,3.4,5,7.1,Yes,Yes,0.547
12410,41,Male,PhD,26,Software Engineer,MNC,11,2,20,2,Medium,1,No,19,2,5,4.5,4,5.4,No,Yes,0.539
12411,45,Male,Master,23,Software Engineer,MNC,6,4,22,3,High,3,No,11,2,1,6.8,2,5.3,Yes,Yes,0.483
12412,36,Female,PhD,28,Project Manager,Startup,9,5,22,10,High,1,Yes,10,1,4,7.0,2,6.2,No,No,0.867
12413,28,Male,Bachelor,21,HR Executive,Startup,10,4,1,10,Low,1,No,6,1,1,0.3,4,4.7,Yes,Yes,0.864
12414,42,Male,Bachelor,7,Project Manager,Startup,11,2,15,7,Medium,4,No,10,1,2,7.7,2,8.2,Yes,Yes,0.723
12415,47,Female,PhD,14,Software Engineer,Corporate,10,4,3,4,High,1,No,12,3,3,4.9,3,8.3,Yes,No,0.358
12416,35,Male,Master,4,Software Engineer,Startup,8,3,1,6,Medium,3,No,17,4,4,5.6,5,6.3,Yes,Yes,0.492
12417,58,Female,Bachelor,3,ML Engineer,MNC,7,3,22,8,Low,5,No,13,3,4,3.0,3,5.3,Yes,No,0.351
12418,42,Female,Bachelor,10,Project Manager,MNC,6,1,4,8,Low,2,Yes,6,2,1,4.2,4,6.4,No,No,0.651
12419,39,Male,Master,17,Project Manager,Corporate,11,4,16,7,Low,3,No,11,1,2,7.1,3,4.9,No,No,0.802
12420,26,Female,Bachelor,29,Data Analyst,Corporate,8,4,1,2,High,5,No,10,4,2,7.8,5,6.1,No,Yes,0.445
12421,24,Male,Master,14,HR Executive,Startup,8,2,21,2,Low,3,No,18,5,4,3.9,5,4.8,Yes,No,0.236
12422,44,Female,Bachelor,5,Data Analyst,Corporate,7,1,13,3,Medium,5,Yes,15,4,1,6.9,4,7.3,Yes,Yes,0.253
12423,47,Male,Bachelor,15,Data Analyst,MNC,6,1,19,4,Low,3,No,7,5,5,2.6,3,5.6,No,Yes,0.0
12424,58,Female,PhD,8,HR Executive,MNC,6,4,6,1,High,2,No,15,4,4,8.3,5,6.6,No,Yes,0.439
12425,45,Male,Bachelor,33,ML Engineer,Corporate,10,5,14,5,Low,4,Yes,4,1,5,6.1,4,4.6,Yes,No,0.526
12426,40,Female,Master,26,ML Engineer,MNC,6,4,17,7,High,4,No,14,5,3,7.8,5,6.6,Yes,Yes,0.586
12427,46,Female,Master,12,HR Executive,Corporate,8,4,12,10,Medium,2,No,11,5,2,4.8,1,4.5,No,Yes,0.631
12428,42,Female,Bachelor,26,HR Executive,MNC,10,4,11,5,Low,3,Yes,3,2,4,2.3,1,8.2,No,Yes,0.24
12429,33,Male,Bachelor,8,Project Manager,Startup,6,3,1,7,Low,5,Yes,16,4,3,4.3,5,6.5,Yes,Yes,0.395
12430,54,Male,Master,4,Project Manager,Corporate,7,6,11,5,Medium,1,Yes,9,3,5,3.8,4,4.9,Yes,No,0.374
12431,25,Female,Bachelor,21,Project Manager,Corporate,8,1,5,10,Medium,3,No,19,3,4,3.3,1,5.9,Yes,Yes,0.557
12432,28,Male,Bachelor,30,Project Manager,Corporate,9,6,23,8,High,2,No,16,2,3,2.1,5,4.7,Yes,No,0.59
12433,43,Female,Bachelor,2,Software Engineer,MNC,7,3,28,7,Low,4,No,19,2,4,7.6,2,6.6,No,Yes,0.543
12434,54,Male,Master,29,Software Engineer,Startup,7,5,0,1,Low,4,No,4,2,3,0.9,3,5.0,No,No,0.0
12435,38,Female,Master,20,ML Engineer,Corporate,6,2,20,1,Low,3,No,11,1,3,8.9,5,6.4,Yes,No,0.586
12436,45,Male,Master,34,Software Engineer,MNC,10,5,0,5,Low,5,Yes,17,1,5,1.8,1,5.7,Yes,No,0.062
12437,55,Female,Bachelor,5,Software Engineer,Corporate,10,1,14,2,Medium,2,No,18,1,2,9.8,5,7.5,No,Yes,0.809
12438,49,Female,Master,27,Project Manager,MNC,8,2,26,9,Low,2,Yes,11,1,1,9.9,4,6.4,No,No,1.0
12439,43,Female,PhD,31,Project Manager,Startup,6,6,15,2,Low,5,No,6,2,3,4.0,1,7.9,Yes,Yes,0.0
12440,38,Female,Master,24,HR Executive,MNC,10,5,21,9,Low,5,Yes,17,2,2,9.9,4,8.3,No,No,0.918
12441,55,Male,Master,31,Project Manager,MNC,11,1,6,10,High,3,Yes,12,1,1,8.7,4,8.4,No,No,1.0
12442,27,Female,Master,34,HR Executive,Corporate,9,5,21,2,High,3,No,9,1,5,0.8,4,5.5,No,Yes,0.081
12443,27,Male,PhD,21,HR Executive,MNC,11,2,13,4,High,4,Yes,8,5,4,9.5,5,7.6,No,No,0.538
12444,55,Male,PhD,23,Software Engineer,Corporate,6,2,28,3,Medium,4,No,17,4,2,0.4,1,6.3,No,No,0.0
12445,22,Female,Bachelor,29,Project Manager,MNC,6,5,24,6,Medium,5,No,4,5,4,1.8,4,6.2,Yes,Yes,0.016
12446,31,Male,Bachelor,31,Software Engineer,Startup,10,3,18,4,Medium,1,Yes,17,4,4,5.8,2,8.0,Yes,No,0.354
12447,42,Male,Bachelor,30,Project Manager,MNC,7,5,23,9,Low,1,Yes,16,1,1,0.8,3,5.1,Yes,No,0.64
12448,26,Male,Bachelor,22,Software Engineer,Corporate,6,6,18,9,Low,1,No,5,1,2,1.6,5,6.4,No,Yes,0.556
12449,23,Female,Bachelor,32,Software Engineer,MNC,7,5,26,10,Medium,2,No,16,1,3,9.5,2,6.9,Yes,Yes,0.966
12450,43,Male,Master,24,Software Engineer,MNC,8,5,27,9,High,3,No,8,5,1,9.9,1,4.8,Yes,No,0.919
12451,23,Male,Bachelor,23,ML Engineer,Startup,8,3,28,3,Low,5,No,16,2,2,8.0,3,8.0,No,Yes,0.386
12452,31,Female,Master,30,Software Engineer,Corporate,10,4,28,3,High,4,Yes,4,4,3,5.2,4,5.8,Yes,Yes,0.489
12453,55,Female,Master,12,Data Analyst,Startup,8,2,22,4,Low,1,No,18,5,4,9.0,2,7.1,No,Yes,0.466
12454,37,Male,Bachelor,9,Data Analyst,MNC,11,6,29,9,Low,4,Yes,18,1,5,1.1,2,8.2,Yes,No,0.284
12455,43,Female,PhD,22,Data Analyst,Startup,11,1,12,6,High,3,No,19,2,5,9.4,4,7.4,No,Yes,0.718
12456,33,Male,Master,17,HR Executive,MNC,11,2,20,9,Medium,5,No,18,5,1,3.5,4,8.0,Yes,Yes,0.674
12457,45,Male,Bachelor,31,Software Engineer,MNC,10,2,11,8,High,1,No,18,4,3,8.6,2,4.8,Yes,Yes,0.978
12458,59,Male,Bachelor,32,Data Analyst,Startup,10,4,28,7,Medium,1,Yes,10,1,3,6.7,1,6.5,No,Yes,0.705
12459,31,Female,Bachelor,27,HR Executive,Startup,11,2,0,5,Medium,5,Yes,8,4,5,9.6,5,6.8,Yes,No,0.707
12460,56,Male,Master,15,Data Analyst,MNC,7,2,26,9,Low,4,Yes,16,1,3,8.6,1,7.3,No,No,0.757
12461,53,Female,Bachelor,15,Project Manager,Startup,11,3,11,4,Low,3,No,18,1,2,8.9,1,5.0,Yes,Yes,0.783
12462,28,Female,Master,17,ML Engineer,Startup,7,3,3,4,Low,3,No,10,3,2,6.3,5,7.1,Yes,No,0.423
12463,42,Male,Master,7,Software Engineer,MNC,8,3,29,8,Medium,3,Yes,16,4,5,8.3,1,5.1,Yes,Yes,0.634
12464,41,Female,Bachelor,15,ML Engineer,Corporate,7,3,28,4,Medium,4,No,19,2,4,7.6,3,4.8,No,No,0.424
12465,47,Female,PhD,10,ML Engineer,Startup,6,3,26,7,High,4,Yes,10,1,4,1.6,4,6.4,Yes,No,0.272
12466,25,Female,Bachelor,5,Project Manager,Startup,9,6,14,4,Low,1,Yes,18,2,4,6.5,2,6.9,Yes,Yes,0.46
12467,43,Female,PhD,0,Project Manager,Corporate,6,1,24,1,Low,4,No,12,5,5,1.5,5,8.3,Yes,Yes,0.0
12468,36,Female,Bachelor,11,Project Manager,Startup,6,4,15,10,Medium,2,Yes,12,1,1,8.7,1,7.3,Yes,Yes,0.852
12469,42,Male,Master,27,HR Executive,MNC,10,5,14,9,Low,5,No,11,1,3,0.7,2,6.9,Yes,Yes,0.22
12470,36,Female,Bachelor,16,Data Analyst,Startup,9,6,7,4,Medium,4,No,3,1,2,9.9,3,5.4,No,Yes,0.766
12471,43,Male,Master,0,Software Engineer,MNC,10,3,18,3,High,3,Yes,18,2,2,4.0,1,5.1,No,No,0.363
12472,49,Male,Master,31,Project Manager,Corporate,7,4,14,3,High,4,No,12,3,1,1.7,1,6.9,Yes,Yes,0.046
12473,35,Male,Bachelor,7,Software Engineer,Corporate,11,5,17,9,Low,1,Yes,17,4,3,9.4,1,5.4,Yes,Yes,0.94
12474,48,Male,Master,23,Software Engineer,Corporate,7,2,10,8,High,5,Yes,7,1,4,0.5,3,7.3,No,No,0.133
12475,49,Male,Bachelor,9,Software Engineer,Startup,9,6,8,10,Low,5,Yes,19,4,2,4.7,4,5.0,No,Yes,0.7
12476,47,Male,Master,9,Project Manager,Corporate,8,2,0,7,Low,3,No,11,4,4,7.7,2,5.9,Yes,No,0.477
12477,23,Female,PhD,24,Project Manager,Startup,7,4,8,7,Medium,5,Yes,8,4,4,3.2,1,7.6,Yes,No,0.193
12478,46,Female,Bachelor,9,Data Analyst,Startup,6,1,27,4,Medium,2,No,4,2,5,5.3,1,7.8,No,Yes,0.075
